Entrez.Gene	Symbol	GSE7621_FC	GSE8397_FC	GSE20141_FC	GSE20164_FC	GSE20292_FC	GSE20163_FC	GSE20333_FC	GSE7621_statPval	GSE8397_statPval	GSE20141_statPval	GSE20164_statPval	GSE20292_statPval	GSE20163_statPval	GSE20333_statPval	metaZscore	metaPval	effect	significance	metaPvalBonf	metaPvalFDR
80127	BBOF1	-0.324776987950541	-0.0107928800133026	NA	0.0321962558572935	-0.0108695344276999	0.10865228570532	NA	0.15542670263363	0.956916759972637	NA	0.963547281969917	0.972396945202209	0.567024435132916	NA	-0.65625097354838	0.51166265639942	--?+-+?	##?###?	1	0.726878042995721
8082	SSPN	0.244001477000666	NA	NA	NA	0.0541025330543823	-0.0502697676117236	NA	0.490742191744566	NA	NA	NA	0.888915272169256	0.905543674423538	NA	0.65584997705834	0.511920656559328	+???+-?	#???##?	1	0.727144872277965
100131827	ZNF717	0.116889645556908	NA	NA	NA	NA	NA	NA	0.512465401073465	NA	NA	NA	NA	NA	NA	0.655003654612642	0.512465401073465	+??????	#??????	1	0.727727778584628
57688	ZSWIM6	0.221026748830553	NA	-0.731087204915513	NA	NA	NA	NA	0.268849840128083	NA	0.424503807539355	NA	NA	NA	NA	0.654948197423372	0.51250110723529	+?-????	#?#????	1	0.727727778584628
51433	ANAPC5	-0.378499941883971	0.295468293700049	-1.78504947440509	0.258236749765779	0.379149349328202	-0.157267584846403	-0.0566852629594825	0.251628022693572	0.329041598365045	0.066071330497056	0.797376289623478	0.441341710184442	0.579311658696137	0.960367408883952	-0.654863497339562	0.512555643964431	-+-++--	#######	1	0.727727778584628
93487	MAPK1IP1L	0.186906349835578	0.73294745102632	-1.42220513001428	-0.0368504536570597	-0.432428002668068	-0.12080524566138	NA	0.380062207117763	0.00591738527395691	0.0904459541626994	0.965002835966625	0.261845507688125	0.417311874559348	NA	-0.65477604980986	0.512611952894152	++----?	#!####?	1	0.727727778584628
221785	ZSCAN25	-0.0840454244093962	NA	NA	NA	NA	NA	NA	0.51277980550676	NA	NA	NA	NA	NA	NA	-0.654515405115146	0.51277980550676	-??????	#??????	1	0.727866348583705
12	SERPINA3	0.715031531660362	1.83522963790477	NA	-0.104006606103008	-0.11538974622662	-0.184494793554636	-2.30380799149022	0.425127695230828	0.0317070674720679	NA	0.981987064451883	0.909653771735008	0.800516679097883	0.896536669638073	0.654165775500932	0.5130050085004	++?----	#!?####	1	0.728010484304966
11251	PTGDR2	NA	NA	NA	NA	0.177305383333054	-0.0579136545781083	NA	NA	NA	NA	NA	0.448962447339481	0.607162956579878	NA	0.654139610163675	0.513021864157003	????+-?	????##?	1	0.728010484304966
3105	HLA-A	0.144282518409383	0.789265954428513	-0.189400569250248	0.145782434968778	-0.0284602284207605	-0.123876587457303	0.00473325111829048	0.673227456864906	0.0362605157643312	0.729048766583011	0.922990112452298	0.920776612908961	0.572603799679275	0.998721335394231	0.653385338739637	0.513507888265846	++-+--+	#!#####	1	0.728600402329275
125476	INO80C	-0.1727071125631	NA	NA	NA	NA	NA	NA	0.513928474699918	NA	NA	NA	NA	NA	NA	-0.652732921375948	0.513928474699918	-??????	#??????	1	0.729015825441327
2066	ERBB4	0.433856485501148	0.397507479094269	-1.43142640667615	-0.112905860113804	-0.620231602420933	-0.189626852526333	NA	0.186018818236626	0.097150127035684	0.236200791785556	0.904099881206389	0.176695409059409	0.513895672418092	NA	-0.652712903170487	0.513941382440542	++----?	######?	1	0.729015825441327
56952	PRTFDC1	-0.244382816649357	NA	NA	NA	NA	NA	NA	0.514252523668018	NA	NA	NA	NA	NA	NA	-0.652230443218091	0.514252523668018	-??????	#??????	1	0.729357329626061
114879	OSBPL5	-0.128960879468809	NA	NA	NA	NA	NA	NA	0.514408868693501	NA	NA	NA	NA	NA	NA	-0.651988069733286	0.514408868693501	-??????	#??????	1	0.729479225044759
1106	CHD2	0.43745303146886	NA	-0.632831168025601	NA	NA	NA	NA	0.208706970847583	NA	0.293449655956248	NA	NA	NA	NA	0.6514817483284	0.514735555227839	+?-????	#?#????	1	0.729726219273238
11336	EXOC3	-0.108720561895479	NA	NA	NA	NA	NA	NA	0.514744228938171	NA	NA	NA	NA	NA	NA	-0.651468307488059	0.514744228938171	-??????	#??????	1	0.729726219273238
776	CACNA1D	0.0312590599283817	NA	NA	NA	NA	-0.24929998830466	NA	0.884885441501315	NA	NA	NA	NA	0.397600980390312	NA	-0.651390700446833	0.514794312187548	+????-?	#????#?	1	0.729726219273238
30000	TNPO2	-0.171523032246137	-0.583684413367298	-0.0157798417141226	-0.120840765919326	0.390912446324283	NA	0.301652161664152	0.245188864968553	0.02013269446984	0.977227674689221	0.897668905679388	0.291771095827684	NA	0.929399992157675	-0.650868202464209	0.515131569096949	----+?+	#!###?#	1	0.730104406918696
98	ACYP2	-0.133530473805209	0.559548790035846	NA	-0.494322068152876	-0.211715326543452	-0.0216321862403177	-0.21796100756546	0.611383411913294	0.105575718447072	NA	0.394855789868214	0.731115401643906	0.94865237319522	0.93338812403712	-0.650630332121128	0.515285145332121	-+?----	##?####	1	0.730222193097844
1070	CETN3	0.174978534961572	1.28846177636102	NA	-0.259634789461628	-0.125220541051999	-0.0414038427427137	-0.40793610050889	0.58842580164279	0.00460679275379446	NA	0.826413479614252	0.834167928521218	0.90777137543758	0.929399992157675	0.650021123843203	0.515678576870436	++?----	#!?####	1	0.730677026096988
9332	CD163	NA	1.081013524896	NA	-0.226343967072848	NA	-0.179551762850933	NA	NA	0.162941126821021	NA	0.947255260817353	NA	0.78599522000009	NA	0.649914996401676	0.515747130754041	?+?-?-?	?#?#?#?	1	0.730677026096988
8570	KHSRP	0.0985878533586986	-0.473695219158915	-0.242346384000959	0.0572627333066595	0.476657244093722	0.00942189049056985	-0.0136942752126368	0.588285912785237	0.0866401684198984	0.716029039796209	0.930039801592931	0.218493937775	0.959853670536282	0.991471588612686	0.649781084356334	0.515833639075878	+--+++-	#######	1	0.730699681217259
9429	ABCG2	-0.137546354166014	0.514033428621779	NA	-0.496169895608222	-0.181300638925602	0.136866545710273	1.07191440320982	0.770058551567696	0.114040396003534	NA	0.700542264767083	0.752303209580378	0.582118573889774	0.929399992157675	0.649479510675101	0.516028485806355	-+?--++	##?####	1	0.730875775003479
55036	CCDC40	NA	NA	NA	NA	NA	0.0925891867917414	NA	NA	NA	NA	NA	NA	0.516137681999669	NA	0.649310528286178	0.516137681999669	?????+?	?????#?	1	0.730930526292274
1112	FOXN3	0.447429523733313	0.672004402867587	-0.745078336521201	-0.382719870411116	-0.0319459091994609	-0.563278374285828	0.0863279613305901	0.104779783584437	0.0233037988089274	0.323194833611099	0.730616662253911	0.919627849058481	0.227328577513498	0.942384793048429	0.648863091557074	0.516426872875286	++----+	#!#####	1	0.731115487809848
133383	SETD9	-0.197251126160219	NA	NA	NA	NA	NA	NA	0.516458790562554	NA	NA	NA	NA	NA	NA	-0.648813716404867	0.516458790562554	-??????	#??????	1	0.731115487809848
105379426	LOC105379426	NA	NA	0.481065333141025	NA	NA	NA	NA	NA	NA	0.516479962436604	NA	NA	NA	NA	0.648780965389913	0.516479962436604	??+????	??#????	1	0.731115487809848
4828	NMB	-0.1830275813547	NA	NA	NA	NA	NA	NA	0.516764032739513	NA	NA	NA	NA	NA	NA	-0.648341601059229	0.516764032739513	-??????	#??????	1	0.731181469466311
23234	DNAJC9	-0.159462202840406	-0.0268375182108311	NA	-0.117507174151827	0.0963060436482532	-0.0550377233113757	NA	0.51833365694984	0.875251243131184	NA	0.892232443830022	0.808049414541051	0.762410827474542	NA	-0.648297804717573	0.51679235363019	--?-+-?	##?###?	1	0.731181469466311
51629	SLC25A39	0.121690626061945	NA	NA	NA	NA	NA	NA	0.516792426653587	NA	NA	NA	NA	NA	NA	0.648297691793436	0.516792426653587	+??????	#??????	1	0.731181469466311
10396	ATP8A1	0.0548883274881344	-0.7069287156013	-2.16667914004833	0.0941774573998675	0.641882112288808	0.0477214287243584	NA	0.872056726368997	0.0178568434568286	0.0706975551487901	0.955099927853373	0.392690758834679	0.686577989757874	NA	-0.64825166760479	0.51682218904953	+--+++?	#!####?	1	0.731181469466311
10430	TMEM147	0.0373146031681681	0.289329689993085	NA	-0.102731688790611	-0.0508897985448638	-0.17218377552396	-0.379559084150866	0.818348031831131	0.265174743420277	NA	0.897668905679388	0.920520248234496	0.292971477539271	0.929399992157675	-0.648061270410378	0.516945322364423	++?----	##?####	1	0.731181469466311
57568	SIPA1L2	-0.237383092158021	NA	NA	NA	NA	NA	NA	0.516949956119494	NA	NA	NA	NA	NA	NA	-0.648054105838512	0.516949956119494	-??????	#??????	1	0.731181469466311
4713	NDUFB7	-0.222571954435392	0.473730532050898	NA	NA	NA	NA	0.207153102868157	0.2999649285499	0.0537106043881134	NA	NA	NA	NA	0.929399992157675	0.647785358088954	0.517123786823786	-+????+	##????#	1	0.731266542685939
11257	TP53TG1	-0.114976596000914	0.553479998271055	NA	-0.138935396446289	0.0131997424381458	-0.0117993971809511	NA	0.616334699254918	0.0102357096952265	NA	0.918457099505923	0.964959310978672	0.931998500861336	NA	0.647712330958833	0.517171027267406	-+?-+-?	#!?###?	1	0.731266542685939
23644	EDC4	0.0964795998385997	NA	NA	NA	NA	NA	NA	0.517221819276708	NA	NA	NA	NA	NA	NA	0.647633817457356	0.517221819276708	+??????	#??????	1	0.731266542685939
285195	SLC9A9	0.168799034170386	NA	NA	NA	NA	NA	NA	0.517368317987909	NA	NA	NA	NA	NA	NA	0.647407384377217	0.517368317987909	+??????	#??????	1	0.731373875987819
6726	SRP9	-0.017311262539442	0.701967313163358	-1.89016987404016	0.0107334944213253	-0.356050891372922	-0.0117676535444122	-0.2097015107726	0.928619780577658	0.0122858212384731	0.0851273770562974	0.991347193410638	0.64168359552232	0.879100362217896	0.929399992157675	-0.646602792349083	0.517889050340486	-+-+---	#!#####	1	0.731939522647843
54510	PCDH18	-0.315271350636544	NA	NA	NA	NA	NA	NA	0.517914896487673	NA	NA	NA	NA	NA	NA	-0.646562867952681	0.517914896487673	-??????	#??????	1	0.731939522647843
5898	RALA	0.193569733878086	NA	-0.894107594402965	NA	NA	-0.0262943466979753	0.202142799549358	0.260060512428099	NA	0.377992844095648	NA	NA	0.838390535720417	0.929399992157675	0.646461747087358	0.517980362823454	+?-??-+	#?#??##	1	0.731939522647843
10487	CAP1	0.0962987607937169	0.868039849045791	-1.25597733567427	-0.0406653210077756	0.29192241709096	-0.289480497624071	-0.0197254262146291	0.628813256390745	0.00522488305349152	0.093223224295906	0.951702816483482	0.485770656959814	0.24429015514346	0.988831279735363	0.646350717057606	0.518052249348998	++--+--	#!#####	1	0.731939677475367
79183	TTPAL	-0.124515668894833	NA	NA	NA	NA	NA	NA	0.51833365694984	NA	NA	NA	NA	NA	NA	-0.645916154582403	0.51833365694984	-??????	#??????	1	0.731939677475367
55731	FAM222B	0.0884477754192448	NA	NA	NA	NA	NA	NA	0.51833365694984	NA	NA	NA	NA	NA	NA	0.645916154582403	0.51833365694984	+??????	#??????	1	0.731939677475367
157697	ERICH1	-0.150593989555392	NA	NA	NA	NA	NA	NA	0.51833365694984	NA	NA	NA	NA	NA	NA	-0.645916154582403	0.51833365694984	-??????	#??????	1	0.731939677475367
100133612	LINC01134	0.0799212723845306	NA	NA	NA	NA	NA	NA	0.51833365694984	NA	NA	NA	NA	NA	NA	0.645916154582403	0.51833365694984	+??????	#??????	1	0.731939677475367
144100	PLEKHA7	0.158627490230633	NA	NA	NA	NA	NA	NA	0.518723175446532	NA	NA	NA	NA	NA	NA	0.645314843505051	0.518723175446532	+??????	#??????	1	0.732290340819122
144363	ETFRF1	0.114014404082017	NA	-1.4451709405198	NA	NA	NA	NA	0.649547914341298	NA	0.117671198375546	NA	NA	NA	NA	-0.645314611493813	0.518723325768419	+?-????	#?#????	1	0.732290340819122
57826	RAP2C	0.150125556264937	0.315276933548027	NA	-0.117616424695877	-0.132723867977375	0.0512717397084828	NA	0.605217219654029	0.145002338662878	NA	0.897668905679388	0.705634422115946	0.844478353920521	NA	0.645123596703859	0.518847093374128	++?--+?	##?###?	1	0.732365288318038
10535	RNASEH2A	0.0332594494196661	0.0771481491182806	NA	0.0512946858822021	-0.0471317553093309	0.0894527301384365	0.00230768210827481	0.836912872552192	0.664075371640369	NA	0.937975647318307	0.82389964857537	0.465602197512444	0.998721335394231	0.644987231365458	0.518935460321316	++?+-++	##?####	1	0.732390253316464
6637	SNRPG	0.0937704113256945	1.7691023000499	-0.717322034778743	-0.107229361670099	-0.760632482670813	0.0721617668927301	-0.684645607011088	0.684745181799388	0.00118712368921989	0.379685035066196	0.919036370086861	0.131614697268723	0.723131506712389	0.896536669638073	-0.64467450498612	0.519138141428132	++---+-	#!#####	1	0.732576524782555
6723	SRM	-0.282515845120748	0.0418139924353893	NA	-0.151749714817822	0.160319195389755	NA	-0.10926021835269	0.171019903025845	0.871922168766029	NA	0.897668905679388	0.593909529835205	NA	0.937414298935745	-0.644242124879393	0.519418438625944	-+?-+?-	##?##?#	1	0.732872257767161
56131	PCDHB4	0.165172619815745	NA	NA	NA	NA	NA	NA	0.519617064351463	NA	NA	NA	NA	NA	NA	0.64393580223835	0.519617064351463	+??????	#??????	1	0.733052691737217
8509	NDST2	0.0907865607792324	NA	NA	NA	NA	NA	NA	0.519757155035879	NA	NA	NA	NA	NA	NA	0.643719789273612	0.519757155035879	+??????	#??????	1	0.733131698012878
10846	PDE10A	0.113650760785785	NA	NA	NA	NA	-0.303618437854535	NA	0.815667462391335	NA	NA	NA	NA	0.345327678049479	NA	-0.643604936938919	0.519831648045122	+????-?	#????#?	1	0.733131698012878
51052	PRLH	NA	NA	NA	0.2978730257592	NA	NA	NA	NA	NA	NA	0.519885323007009	NA	NA	NA	0.643522186856057	0.519885323007009	???+???	???#???	1	0.733131698012878
374860	ANKRD30B	NA	NA	-0.508808711608106	NA	NA	NA	NA	NA	NA	0.520031546675701	NA	NA	NA	NA	-0.643296777826344	0.520031546675701	??-????	??#????	1	0.733238112213038
64116	SLC39A8	-0.129764307659239	0.484081663516789	0.429329379466727	-0.377047900229817	NA	0.135813167815538	NA	0.56134210999821	0.136472090991544	0.51774871527739	0.751178832905444	NA	0.700488067205563	NA	0.642653076084227	0.520449235094229	-++-?+?	####?#?	1	0.733727207353252
7263	TST	0.0231796342905737	NA	NA	NA	NA	-0.123565634664354	-0.133929959977902	0.939111823178569	NA	NA	NA	NA	0.55367222067642	0.94832823183501	-0.642235737732777	0.5207201320529	+????--	#????##	1	0.734005001453083
10450	PPIE	-0.0741296287443625	0.138994494095284	NA	-0.0718992772235438	NA	-0.144689699542646	-0.0302703604878953	0.662133878162994	0.534051676098454	NA	0.927694351811711	NA	0.49709629391596	0.981132145313362	-0.642131271415572	0.520787953163778	-+?-?--	##?#?##	1	0.734005001453083
573	BAG1	-0.163475073691665	0.699395870519815	NA	-0.249331697562692	0.305574691261549	-0.143171813685582	0.0518661670353193	0.331901003028188	0.0076429562721438	NA	0.639046972825227	0.395485677934424	0.498204367042625	0.970701208804484	0.641827838237517	0.520984972363754	-+?-+-+	#!?####	1	0.734182821111549
63933	MCUR1	-0.132581132115493	1.07714637556137	NA	-0.316282414284277	0.0613795436245432	-0.00524429911918389	NA	0.63769105437333	0.00964538178434167	NA	0.758487227380029	0.907811511988782	0.981912671201231	NA	0.641323568437803	0.521312479678949	-+?-+-?	#!?###?	1	0.734532482293134
4040	LRP6	0.309631440733486	NA	-0.913839928299271	NA	NA	NA	NA	0.233593629091671	NA	0.334960413713813	NA	NA	NA	NA	0.640928338189738	0.521569243300483	+?-????	#?#????	1	0.734532482293134
26168	SENP3	0.101439199320096	-0.423398310472012	NA	NA	NA	NA	0.151400241246446	0.61831857913105	0.0347815794378029	NA	NA	NA	NA	0.937414298935745	-0.640905392880628	0.521584151851656	+-????+	#!????#	1	0.734532482293134
4869	NPM1	-0.217251886894046	0.661102770672615	-0.762862588943742	-0.0958670038328595	-0.464389093209565	0.0963014659033572	-0.0333104104527617	0.447082035161237	0.00715078878075699	0.157946939236286	0.921863873307452	0.41736493790898	0.604626982795005	0.981068433037056	-0.640905090514255	0.521584348313518	-+---+-	#!#####	1	0.734532482293134
8687	KRT38	NA	NA	NA	NA	NA	0.107227081133916	NA	NA	NA	NA	NA	NA	0.521666115104197	NA	0.64077925169492	0.521666115104197	?????+?	?????#?	1	0.734532482293134
51042	ZNF593	-0.412269489068014	0.563620270581943	NA	NA	-0.0717556742424996	-0.0697729431691734	0.00903554844972554	0.268849840128083	0.0650515600187343	NA	NA	0.822070072638337	0.452049799000912	0.994048884556825	-0.640772117665814	0.521670750808197	-+??--+	##??###	1	0.734532482293134
23369	PUM2	0.19751819163129	-0.314944048759823	-1.14079465883641	-0.112099968971035	0.415576519012275	0.109896897860406	-0.0775179851933743	0.248112439581026	0.0989377008279914	0.18438215669847	0.925913009624724	0.400656725370427	0.332501246269103	0.967300312172318	0.640682007932313	0.521729306087383	+---++-	#######	1	0.734532482293134
64094	SMOC2	-0.272152813603758	NA	NA	NA	NA	NA	NA	0.521932660160662	NA	NA	NA	NA	NA	NA	-0.640369110165377	0.521932660160662	-??????	#??????	1	0.734718954569322
6900	CNTN2	0.174137113857	NA	NA	-0.0259213491761265	NA	NA	NA	0.562780248552642	NA	NA	0.963547281969917	NA	NA	NA	0.639792330458364	0.522307619419981	+??-???	#??#???	1	0.73514691013717
57608	KIAA1462	0.295649045337688	-0.541408407204354	NA	0.191024490567141	0.199162716897858	NA	NA	0.366382660081894	0.0442248173291644	NA	0.805235200652718	0.574014280409451	NA	NA	0.639583308385779	0.522443536942535	+-?++??	#!?##??	1	0.735238344397467
339983	NAT8L	0.175717339593505	NA	NA	NA	NA	NA	NA	0.522831744372618	NA	NA	NA	NA	NA	NA	0.638986453655238	0.522831744372618	+??????	#??????	1	0.735684754914322
51290	ERGIC2	0.200401144802117	0.877343409221296	-0.565635504593104	-0.433036789622073	NA	-0.716900712104913	NA	0.186019530696035	0.0116011301187257	0.537355208484844	0.51013532604074	NA	0.189981029147518	NA	0.638777746980682	0.522967526727539	++--?-?	#!##?#?	1	0.735775901147421
27236	ARFIP1	-0.101068546374652	NA	NA	-0.143983538666332	-0.0913537493554868	0.0510258151511387	NA	0.67108351442999	NA	NA	0.845187989027678	0.864494024192909	0.845604054556561	NA	-0.638252190026936	0.523309528706195	-??--+?	#??###?	1	0.736157118714851
8445	DYRK2	0.110062609831217	NA	-1.37139668258061	NA	NA	0.13846241416314	NA	0.662659947099667	NA	0.177193993708424	NA	NA	0.195096770885029	NA	0.637441201887673	0.523837497857535	+?-??+?	#?#??#?	1	0.736534426633453
34	ACADM	-0.167085255034275	0.6694478207134	NA	-0.253324586629704	-0.0690528636380296	-0.153394426650575	-0.291974235473799	0.437042293992109	0.00529369942125902	NA	0.815573526275875	0.898984966096253	0.327567426391784	0.929399992157675	-0.637303978277102	0.523926860124808	-+?----	#!?####	1	0.736534426633453
11149	BVES	0.216343825977456	NA	NA	NA	NA	NA	NA	0.52412656582345	NA	NA	NA	NA	NA	NA	0.636997356001533	0.52412656582345	+??????	#??????	1	0.736534426633453
100507463	PSMB8-AS1	0.224535801818869	NA	NA	NA	NA	NA	NA	0.52412656582345	NA	NA	NA	NA	NA	NA	0.636997356001533	0.52412656582345	+??????	#??????	1	0.736534426633453
947	CD34	NA	0.130047222932596	NA	0.0527523244251622	NA	NA	NA	NA	0.606907372977431	NA	0.955099927853373	NA	NA	NA	0.636967989805869	0.524145694323842	?+?+???	?#?#???	1	0.736534426633453
101927752	LOC101927752	-0.150232430593321	NA	NA	NA	NA	NA	NA	0.524210030423323	NA	NA	NA	NA	NA	NA	-0.636869224646419	0.524210030423323	-??????	#??????	1	0.736534426633453
100507557	LOC100507557	-0.266784727050024	NA	NA	NA	NA	NA	NA	0.524210030423323	NA	NA	NA	NA	NA	NA	-0.636869224646419	0.524210030423323	-??????	#??????	1	0.736534426633453
55314	TMEM144	0.452005894704772	NA	-2.29331244757715	-0.206175116070144	NA	-0.0460002151467709	NA	0.480725213794928	NA	0.0927760039623962	0.897668905679388	NA	0.941908051811282	NA	-0.636778521025321	0.524269118762888	+?--?-?	#?##?#?	1	0.736534426633453
83986	FAM234A	0.156522310332747	NA	NA	NA	NA	NA	NA	0.524324072284561	NA	NA	NA	NA	NA	NA	0.636694169262563	0.524324072284561	+??????	#??????	1	0.736534426633453
64324	NSD1	0.108624115403321	NA	NA	NA	NA	NA	NA	0.524324072284561	NA	NA	NA	NA	NA	NA	0.636694169262563	0.524324072284561	+??????	#??????	1	0.736534426633453
51426	POLK	-0.166286238532365	NA	NA	NA	NA	NA	NA	0.524425736020508	NA	NA	NA	NA	NA	NA	-0.636538130871226	0.524425736020508	-??????	#??????	1	0.736534426633453
140803	TRPM6	-0.22991691483838	NA	NA	NA	NA	NA	NA	0.524504900697762	NA	NA	NA	NA	NA	NA	-0.63641663584958	0.524504900697762	-??????	#??????	1	0.736534426633453
6609	SMPD1	-0.151999814019913	0.333092821537841	NA	-0.135424948091783	0.0332963378173261	-0.149002303673718	-0.0745384587916575	0.431951399034425	0.124823188247045	NA	0.858538924458682	0.920253121997931	0.298354967353944	0.958560876741704	-0.636333961111683	0.524558774050671	-+?-+--	##?####	1	0.736534426633453
100129387	GABPB1-AS1	0.105114803998649	NA	NA	NA	NA	NA	NA	0.524572868997769	NA	NA	NA	NA	NA	NA	0.636312331543039	0.524572868997769	+??????	#??????	1	0.736534426633453
85364	ZCCHC3	0.097251988837515	NA	NA	NA	NA	NA	NA	0.524931390917659	NA	NA	NA	NA	NA	NA	0.635762257506156	0.524931390917659	+??????	#??????	1	0.736937958635521
6133	RPL9	0.0634740247906809	0.617940537773761	-0.85409673261632	0.154519168943647	-0.202497173586302	0.000712386854033298	0.132866656981932	0.711473952183607	0.00912371606792578	0.18438215669847	0.897668905679388	0.655242384446818	0.990142086729865	0.92952212894874	0.635328247512701	0.525214354249254	++-+-++	#!#####	1	0.737176069790336
